mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	C#orbit-15	C#orbit-16	C#orbit-17	C#orbit-18	C#orbit-19	C#orbit-20	C#orbit-21	C#orbit-22	C#orbit-23	C#orbit-24	C#orbit-25	C#orbit-26	C#orbit-27	C#orbit-28	C#orbit-29	C#orbit-30	C#orbit-31	C#orbit-32	C#orbit-33	C#orbit-34	C#orbit-35	C#orbit-36	C#orbit-37	C#orbit-38	C#orbit-39	C#orbit-40	C#orbit-41	C#orbit-42	C#orbit-43	C#orbit-44	C#orbit-45	C#orbit-46	C#orbit-47	C#orbit-48	C#orbit-49	C#orbit-50	C#orbit-51	C#orbit-52	C#orbit-53	C#orbit-54	C#orbit-55	C#orbit-56	C#orbit-57	C#orbit-58	C#orbit-59	C#orbit-60	C#orbit-61	C#orbit-62	C#orbit-63	C#orbit-64	C#orbit-65	C#orbit-66	C#orbit-67	C#orbit-68	C#orbit-69	C#orbit-70	C#orbit-71	C#orbit-72	cD#class
59	java.awt.GraphicsConfiguration	53	4889	902	476	23942	76724	2317797	9614	9242	10981	141878	5049	8571	7062	1701	138980	434875	217740	1341520	4764952	34639762	575681	943395692	75201	55044	1466278	1446401	32135	162025	282595	134219	11538110	78073994	37994	2343	49535	165554	617874	96880	393359	2656232	1537082	47449	314359	3598	4111	56972	82728	599055	77330	73209	9273	9448	16729	2191461	56459	9082	819028	8303	49607	71723	8660	5180	24283	49895	12694	144930	24943	39645	7564	11389	19406	3248	2
60	java.awt.GraphicsDevice	10	3927	19	26	8994	539	2404210	26	15	12953	26920	8	3927	58	28	53999	15958	378	157451	6570245	10247	951	1005824493	19	105819	144989	511	8422	2949	35142	7	14554660	16522993	12	218	74036	705	504	46	489913	644544	71215	4	78440	0	14321	6541	50	579	4	4	169	2173	13	2229797	78	17069	9633	0	10403	1101	0	8	2	0	12300	25730	24	45	0	1481	60	13	2
61	java.awt.GraphicsEnvironment	10	4141	15	30	11758	1083	2411454	12	140	12984	26864	17	4521	50	41	108601	16441	13916	205934	6588173	23996	1026	1006597144	3	113604	308501	1090	11943	2988	32992	416	13973009	15906992	13	1297	87395	3888	8520	233	474295	1271840	54415	10	70303	2	18960	11277	185	1024	1764	4	1044	3394	194	2244105	36	16235	24287	2	15633	2636	3	412	106	138	13032	26144	53	331	0	2145	60	28	2
62	java.awt.GridBagConstraints	7	4058	7	14	7928	5043	2431844	1	361	12385	10535	10	4024	12	12	64654	8712	25681	89142	6454221	2841071	1097	1016903696	0	88216	38383	6262	11674	14125	16318	82	14550578	6063186	0	153	43289	922	396581	163	463290	724900	4046	3	28703	0	11092	5564	3764	6199	16652	26	2377	533	296	2266011	1	16349	5244	7	5817	2246	4	243	230	506	11401	9040	5	302	1	1412	10	4	2
63	java.awt.GridBagLayout	10	4242	11	34	10884	3072	2424421	2	205	13817	25110	18	4793	46	54	80758	12436	11397	233175	6518435	1410871	94	1008827208	0	128748	350210	6846	11309	9407	37708	225	13885586	14272556	1	112	67968	1436	171401	38	488234	1403691	28058	6	64048	1	10850	9419	431	9477	11185	0	1362	2946	353	2269450	6	16758	37155	8	18624	6324	16	225	23	682	15231	23045	52	521	5	2493	71	44	2
64	java.awt.GridBagLayoutInfo	4	3977	1	5	6801	1138	2437464	0	150	12350	2519	0	3987	2	2	35826	1230	2264	67258	6696526	641707	0	1021658412	0	87699	7260	0	6728	2974	3204	0	14633527	1256423	0	8	47759	305	169460	0	464707	675008	75	0	5575	0	9863	4873	0	112	11054	0	1240	30	0	2273843	0	16385	206	0	4297	2164	0	121	0	0	11361	1100	0	300	0	1370	1	0	2
65	java.awt.GridLayout	8	4200	5	23	10175	3972	2432203	1	183	13844	15762	4	4650	19	32	73243	7775	11594	225838	6559984	2204687	1129	1014308389	0	128209	265150	2300	10738	10906	22591	136	14059554	8780825	0	134	60050	768	191006	155	491767	1274677	3916	2	37567	0	9987	8745	1403	10190	10964	1	1799	1798	155	2276149	3	16989	20744	0	16170	5541	1	114	27	283	15119	13250	14	448	0	2261	27	23	2
66	java.awt.HeadlessException	7	4606	1	20	7877	11	2518077	0	266	11111	14061	0	6516	5	30	53069	57	16	74830	7243021	33	0	1024187619	0	87313	18166	0	7049	4	23926	0	12752890	7089945	0	2	65401	1077	2905	0	184768	2745081	3000	0	34425	0	12882	6620	0	25	34911	0	21	440	0	2600338	0	12460	16410	0	6980	30	0	334	0	297	12284	15418	0	1033	0	5022	10	25	2
67	java.awt.IllegalComponentStateException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	53055	57	16	74830	7243441	33	0	1024251669	0	87313	18166	0	7049	4	23926	0	12690198	7026371	0	2	65401	1077	2905	0	183970	2808025	3000	0	34341	0	12882	6620	0	25	34925	0	21	440	0	2601248	0	12460	16410	0	6980	30	0	320	0	283	12088	15222	0	1047	0	5218	10	25	2
68	java.awt.Image	66	4785	1612	533	26878	112749	2289532	24112	9257	10980	163642	11101	8060	8630	1917	158248	782725	132480	1424471	4631304	48568963	1219479	927793677	262564	59510	1195608	2734500	40979	231595	318154	257406	11707830	92566324	125028	3193	49238	208362	787247	211602	395885	2426816	2515343	140330	377920	8102	5207	69191	139669	718643	72132	71910	14600	8132	20773	2162983	78414	9428	724371	25866	53835	85708	13334	5443	25790	56261	12432	160757	31973	36502	7413	10304	23926	3770	2
69	java.awt.ImageCapabilities	28	4785	189	189	28376	9133	2360704	904	4897	12391	95620	485	7324	1232	655	142110	76757	99710	1428979	5647040	2215192	24010	967938442	3067	93027	1623234	94521	42130	14812	143566	9723	12395829	54320376	1509	4122	72039	150997	269687	11510	413237	2345847	619149	1808	209082	94	15813	64375	10407	17589	78282	20264	4100	19235	7276	2215671	5506	11606	437190	881	64271	6772	338	6259	5050	18660	14887	104982	1796	18984	16	8415	4071	1389	2
70	java.awt.ImageMediaEntry	7	4075	9	12	8827	5572	2432084	3	238	12822	10112	12	4145	12	8	78043	11694	72703	97885	6548670	2993121	1530	1017003558	0	99073	82781	8466	7963	14402	11475	260	14465726	5940224	2	1313	64781	1376	272885	177	469493	824328	8180	6	27573	0	14801	6691	4024	3915	11832	1	3398	573	461	2269141	2	17372	785	5	6489	3036	5	496	79	0	12039	8376	7	391	0	1476	6	2	2
71	java.awt.Insets	23	4603	171	82	23646	39012	2409245	641	2476	13432	45486	689	5908	290	151	121776	169207	213682	831306	5845285	19285091	127386	996485082	1460	131796	653341	315940	28766	94808	54247	38768	13362858	26538646	2396	2188	104956	68117	806732	12873	445060	1776031	145200	1741	99144	393	24958	37976	38049	48416	34914	4435	17453	10026	5031	2263531	447	15149	97189	886	42691	15713	218	4944	7150	2057	15760	40607	840	4430	6	4563	289	179	2
72	java.awt.ItemSelectable	6	154	10	5	24896	270	2269	10	167	730	162	0	2	10	0	62212	11112	712	12048577	299441	3804	162	23425	5	343383	325	0	58028	814	24934	0	8997	2267	0	84	37470	43651	934	243	7617	2	22	0	732	0	39710	61	0	262	2169	86	606	114	0	0	10	1771	0	0	8	8	0	744	0	167	1	0	0	0	0	0	0	0	2
73	java.awt.JobAttributes	5	3956	4	6	6791	3778	2428363	0	191	12984	4044	6	3810	0	4	49508	6112	22027	37916	6403700	2194511	0	1020150031	0	99387	84555	3845	4696	11663	3323	22	14804051	2278589	0	159	56839	415	229047	0	494621	497895	0	0	10272	0	10903	4779	3623	0	5758	0	1202	548	199	2250947	0	17338	423	4	4725	0	0	121	187	0	11916	3621	0	0	0	1333	0	1	2
74	java.awt.KeyEventDispatcher	3	35	0	3	12399	0	92	0	0	95	26	0	22	0	1	31866	0	0	7227644	38328	0	0	107	0	66022	80	0	41533	0	754	0	217	46	0	0	661	0	0	0	137	58	0	0	26	0	13359	11982	0	0	0	0	0	4	0	40	0	144	6	0	72	0	0	0	0	0	46	7	0	0	0	5	0	0	2
75	java.awt.KeyEventPostProcessor	3	35	0	3	12399	0	92	0	0	95	26	0	22	0	1	31866	0	0	7227644	38328	0	0	107	0	66022	80	0	41533	0	754	0	217	46	0	0	661	0	0	0	137	58	0	0	26	0	13359	11982	0	0	0	0	0	4	0	40	0	144	6	0	72	0	0	0	0	0	46	7	0	0	0	5	0	0	2
76	java.awt.KeyboardFocusManager	15	4206	51	54	12142	19478	2411980	82	287	14029	29480	149	4676	119	105	109389	53062	50859	302868	6277315	10978870	35695	1005778269	72	128988	341534	88488	12919	60713	52334	906	14042355	16830926	192	569	82376	4109	262596	1056	504595	1196158	23926	196	78821	18	11237	10647	19058	46474	3943	84	2944	4385	667	2245642	116	16533	68365	200	22228	4155	48	247	281	713	15603	28724	244	481	0	2536	150	129	2
77	java.awt.Label	44	5726	719	227	13240	93498	2434996	7346	13811	11035	103036	2835	11031	2490	573	78582	211739	698508	176655	4571782	35533010	932719	971534920	51790	43124	1091818	1273183	6058	184634	108145	60853	10162739	57127574	29294	2153	47360	79372	1935210	52073	262777	4873312	890988	16291	212039	707	7707	24001	103887	277517	160540	121681	8797	5247	11254	2457321	19147	6940	344386	3727	19093	65898	1357	9484	49516	6823	15487	107633	8342	45837	228	14898	4024	844	2
78	java.awt.LayoutManager	14	1870	38	53	47266	1234	853257	72	642	9079	18770	44	1511	152	96	112270	49039	1825	19364488	2939350	23366	1767	359744527	73	928421	245088	336	94629	2048	40633	122	5091112	10509882	106	212	88301	104250	7429	1759	1676234	477360	52771	0	46413	6	47291	122843	1120	2186	11019	443	1551	7242	0	26133	288	17532	52672	24	54141	2750	0	1640	1024	785	5297	3756	176	1783	0	1972	228	100	2
79	java.awt.LayoutManager2	9	2826	7	29	14973	1311	1668057	4	15	12963	17763	3	1752	31	46	78169	6730	32	4521389	4293355	803283	33	707987915	1	296261	160230	3814	25971	5191	36142	0	10340161	10437301	0	40	51799	4238	11232	6	1843694	557688	12985	3	55557	0	10435	19391	5	3754	29	2	224	1808	27	767447	17	21490	35403	0	25734	1494	0	10	0	6	8489	9232	12	60	0	471	54	39	2
80	java.awt.LightweightDispatcher	6	4041	6	9	8018	5319	2435581	1	160	12430	6314	7	4126	7	5	59820	9866	15054	85300	6655332	3079318	1136	1019445240	0	90373	68913	3689	8733	15236	7731	155	14456082	3504310	0	368	58816	422	177539	152	462537	848398	2273	3	15747	0	12614	5944	4019	3827	11060	0	1481	744	154	2273110	0	16321	499	2	6056	2682	2	124	10	3	11691	4677	5	311	0	1498	2	1	2
81	java.awt.LinearGradientPaint	11	4113	18	37	8820	4639	2410267	8	205	12749	27057	44	4512	50	63	75292	15689	13407	92452	6489328	2382307	557	1006521715	0	96084	246191	19847	7508	13983	39662	539	14018246	15989294	16	330	73173	1421	47734	114	478371	1194157	36392	14	78298	6	13709	7142	4388	8575	1671	57	864	2389	423	2242918	18	16293	43302	47	9421	1710	27	329	247	256	12133	26529	73	387	0	2320	66	63	2
82	java.awt.LinearGradientPaintContext	6	3926	0	15	6795	0	2420316	0	0	12639	11740	0	3945	0	20	42515	0	0	42467	6606809	0	0	1015475605	0	88338	100890	0	4828	0	16698	0	14622376	6963843	0	0	66878	0	0	0	484759	643311	0	0	34708	0	12030	5312	0	0	0	0	0	761	0	2247213	0	16495	12218	0	5131	0	0	0	0	0	11678	11262	0	0	0	1506	0	15	2
83	java.awt.List	47	5746	852	229	12876	110790	2435040	9555	14197	11041	103052	3588	11040	2499	573	76964	249964	730571	176303	4472561	42754507	1226972	971534900	74688	42969	1088070	1577417	5932	217582	107154	69554	10162700	57127688	39351	2289	46539	74116	2019703	91868	262761	4873298	891004	23817	212046	986	7692	21881	135539	281243	160986	126337	9079	5234	12981	2457336	19149	6943	344352	5412	19059	66043	1490	9572	51147	6839	15488	107633	8376	45872	228	14898	4024	844	2
84	java.awt.MediaEntry	4	3827	0	6	5652	0	2424531	0	0	12525	4103	0	3689	0	4	19419	0	0	34029	6641212	0	0	1019932544	0	85352	8933	0	3669	0	5427	0	14936481	2427704	0	0	55642	0	0	0	488657	347925	0	0	12344	0	9165	4159	0	0	0	0	0	253	0	2248982	0	16580	394	0	2705	0	0	0	0	0	11263	3709	0	0	0	1223	0	1	2
85	java.awt.MediaTracker	6	4140	2	13	8622	1343	2436208	0	152	13530	10267	1	4393	6	13	59967	2860	10453	142853	6596987	652691	0	1017381864	0	110618	217567	1129	7918	3386	11915	2	14256620	5684313	0	401	56655	282	168837	0	485853	1101271	2312	0	24223	0	9768	6281	32	1381	10930	0	1194	949	146	2276034	0	18080	6660	0	11315	2648	0	99	3	128	13667	8782	3	328	0	1817	6	6	2
86	java.awt.Menu	15	4010	42	63	11100	15946	2402173	46	132	12577	31334	134	4298	140	135	142771	40366	7706	157610	6446465	9560425	19967	1003771653	20	90713	164486	70372	12613	49218	58378	4099	14233706	18663547	113	41	88392	3188	49669	260	478441	893621	26707	162	88638	16	19236	16479	15902	54383	921	34	993	1960	350	2230659	84	15748	82473	188	12327	1737	88	175	157	353	12276	30717	254	337	21	2229	249	170	2
87	java.awt.MenuBar	15	4105	45	60	12546	14133	2401755	54	256	12884	34079	142	4373	139	120	133706	49159	35373	244554	6302649	7779981	17464	1002265866	28	105913	254276	67469	13957	41784	59735	2309	14115551	20182395	124	710	89356	4127	181175	611	478766	1011261	52254	231	92998	1	20675	12947	11081	44867	3283	24	2398	6045	1260	2231596	57	16255	77508	173	16694	7203	100	415	226	411	12836	30941	271	522	21	2118	220	139	2
88	java.awt.MenuComponent	32	4811	258	238	28139	18220	2359032	1405	4767	11960	106747	820	7320	1885	850	107441	166124	104515	1441271	5840587	5608688	54660	962574602	5494	82568	1526769	191305	43033	33191	188448	19351	12025247	60088529	3077	970	66550	147467	242414	26557	387783	2580893	762533	3477	232120	348	18611	61852	19833	89899	78906	20039	3255	16898	5037	2225828	9138	11706	546061	1180	60108	19557	864	6730	4682	23804	14313	115908	4012	18131	445	7786	6121	1804	2
89	java.awt.MenuContainer	10	332	13	32	44485	712	7894	4	82	2384	1326	20	393	52	44	143425	12816	2610	23449217	553144	21502	290	153390	0	809966	6236	740	111391	5210	26107	557	76770	29468	3	55	35686	49117	2133	10	45648	12601	815	13	3396	2	55908	124492	213	2163	194	18	1757	2366	21	2477	9	7354	1929	8	7625	632	9	165	88	129	1569	653	58	266	14	342	67	27	2
90	java.awt.MenuItem	17	3998	59	77	11087	17307	2395538	80	106	12573	37917	203	4266	239	158	143000	47736	14229	157631	6423843	10257106	27935	999690490	50	90715	167090	89710	12607	53207	73091	2968	14209841	22715577	183	53	88337	3137	37637	271	478437	863588	62446	396	109752	45	19240	16421	14786	70337	800	7	991	2014	387	2226550	158	15748	102977	233	12324	7251	156	175	108	412	12272	34700	493	283	110	2193	369	187	2
91	java.awt.MenuShortcut	9	4023	10	26	8411	1980	2418840	5	189	12373	21556	13	4135	29	37	77805	10868	8950	100525	6603143	691220	668	1009780606	1	93527	81452	5733	10752	3648	28984	906	14383176	13128557	2	247	52258	1271	171136	23	461848	825293	26236	10	62506	0	11845	7335	50	273	11094	14	1553	294	739	2256163	12	16186	24367	8	7589	3821	0	158	43	32	11686	19528	30	401	0	1567	34	29	2
92	java.awt.ModalEventFilter	5	3888	3	7	6538	3824	2426457	0	0	12612	4078	3	3825	3	4	40026	5343	0	36794	6617838	2424665	0	1020131945	0	88291	65660	280	4488	12388	4990	0	14780557	2261350	0	0	66987	0	0	0	486907	515967	51	0	10797	0	11882	5180	3684	3683	0	0	0	698	0	2251923	0	16516	408	1	4063	141	0	0	0	0	11600	3606	3	0	0	1348	0	1	2
93	java.awt.MouseInfo	4	3826	0	6	5466	0	2424531	0	0	12523	4098	0	3690	0	4	17301	0	0	22097	6645493	0	0	1019934105	0	85350	4063	0	3178	0	5628	0	14934641	2426141	0	0	55872	0	0	0	488935	349482	0	0	12623	0	9125	4153	0	0	0	0	0	20	0	2248985	0	16580	393	0	2424	0	0	0	0	0	11261	3705	0	0	0	1225	0	1	2
94	java.awt.MultipleGradientPaint	12	4081	20	46	8792	8272	2409442	7	169	12821	27505	40	4388	99	74	75175	19046	11822	91056	6481137	4770280	448	1006421328	0	95989	208863	23591	7570	25467	44988	4045	14102391	16093950	9	304	73299	1431	56476	89	479671	1098424	30018	12	79976	6	13789	7206	7852	32024	1344	35	983	2211	285	2241022	33	16358	51097	32	9391	1952	30	284	175	482	12323	27002	138	379	57	2047	108	70	2
95	java.awt.MultipleGradientPaintContext	8	3928	6	22	6836	3810	2416354	1	30	12634	15744	9	3941	15	31	45284	5398	3770	43273	6561226	2375655	11	1013057139	0	88246	89882	7850	5047	12069	24908	9	14608729	9382272	0	15	66868	48	37664	0	484676	632011	4161	3	47637	0	12050	5324	3645	7393	120	0	216	719	60	2243318	2	16487	20083	7	5118	227	0	15	30	21	11684	15202	18	39	0	1488	15	25	2
96	java.awt.MutableBoolean	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	2
97	java.awt.PageAttributes	5	3956	4	6	6791	3778	2428363	0	191	12984	4044	6	3810	0	4	49508	6112	22027	37916	6403700	2194511	0	1020150031	0	99387	84555	3845	4696	11663	3323	22	14804051	2278589	0	159	56839	415	229047	0	494621	497895	0	0	10272	0	10903	4779	3623	0	5758	0	1202	548	199	2250947	0	17338	423	4	4725	0	0	121	187	0	11916	3621	0	0	0	1333	0	1	2
98	java.awt.Paint	12	364	32	34	42369	1328	8068	30	188	1812	1712	67	294	96	27	161770	70658	10078	23141715	453700	25161	1322	139852	10	929100	8109	3023	115054	4615	47076	798	46429	37409	38	741	32791	63771	8378	235	26105	10672	2157	102	5674	12	52728	105375	497	3290	1311	58	2456	955	488	2253	52	3880	1548	30	4185	775	46	527	122	442	974	625	93	297	61	109	42	9	2
99	java.awt.PaintContext	14	223	65	26	53242	782	3384	165	299	1004	1187	100	166	85	14	147734	48716	1821	30558396	221992	7906	1935	53319	242	531957	2815	1938	156529	1921	39646	535	17799	28757	270	287	23255	218912	1332	491	11170	4241	4371	133	4133	35	61748	79579	178	424	81	610	2167	650	163	797	174	2248	781	6	2761	581	16	586	355	145	449	272	104	249	0	36	20	1	2
100	java.awt.Panel	49	5715	886	290	12172	106696	2420585	10293	14101	10888	117608	3473	10907	3817	841	75315	245512	731000	177785	4389996	39531197	1194420	963736555	83658	41567	1127657	1574573	5744	206391	128790	64103	10029674	64726902	40080	2301	43419	65099	1932105	90892	261577	4819246	1104649	23120	241145	771	6538	19943	121155	403701	149887	129796	8504	5247	14951	2439428	35566	6816	475060	4560	16270	80347	1679	10010	50219	21346	15147	125947	13236	45732	228	14499	7511	1467	2
101	java.awt.PeerFixer	6	3984	6	9	7045	5265	2433669	1	163	12344	6337	7	3996	7	5	40439	9697	11211	71886	6665237	3070352	1136	1019251151	0	87474	11063	3647	7213	15272	8387	163	14606534	3665272	0	42	47759	449	184558	152	464471	685665	2305	3	17561	0	9942	5073	3976	3927	11069	1	1412	40	157	2270180	0	16383	487	2	4521	2475	2	124	14	6	11353	4773	5	306	0	1378	2	1	2
102	java.awt.Point	64	5153	1659	357	26161	117574	2302053	26980	12183	11177	163985	8111	9357	5696	877	110487	810009	423780	1364283	4760289	42211722	1454871	926762764	318660	59413	1416022	2647465	36521	213302	217515	162219	11166246	93856214	107703	6211	40160	198057	1096041	300703	372734	3239020	2855090	96780	367492	5347	5492	63111	152881	364364	117177	97826	16498	8585	23945	2195994	58954	9270	474625	11050	52193	112466	6188	12595	33649	24816	14738	154884	18891	45106	1212	12014	9404	1187	2
103	java.awt.PointerInfo	6	3884	3	12	6910	128	2418589	1	2	12610	11648	0	3820	9	10	41985	2927	191	52670	6617133	2997	62	1015296717	0	90316	71985	0	5103	447	14220	0	14745312	7085297	0	41	66598	56	113	2	487235	516606	11176	0	34458	0	12289	5289	0	112	1	0	11	752	0	2243965	3	16591	973	0	5116	272	0	0	0	0	11509	10955	0	6	0	1347	9	3	2
104	java.awt.Polygon	13	4300	28	50	10717	10640	2418317	18	342	12543	30258	73	5009	108	87	113318	31653	44559	124821	6342960	5387830	4290	1005816499	3	99189	303324	33950	11765	29028	47997	5853	13640897	17217976	26	914	72931	1718	300996	546	455476	1562262	42981	75	80676	17	16528	11104	8747	36217	12227	6	1958	3032	1243	2263143	41	16157	54352	50	13460	6758	64	257	224	705	12440	29297	182	802	17	2823	161	79	2
105	java.awt.PopupMenu	33	4674	292	236	28010	18616	2346705	1618	4550	12180	107750	1175	7051	1848	815	127158	178327	27749	1458955	5833294	7074853	36466	960934555	6451	85789	1496065	267331	42163	42427	202099	9853	12315788	61115890	4183	900	76203	146185	73595	29754	410650	2290914	820422	5820	243191	500	18587	62017	26860	89002	67587	19417	1877	17642	3221	2202067	8550	11880	523277	2141	60529	11676	1468	6570	4513	23327	14298	117484	3885	17471	450	7702	5732	1740	2
106	java.awt.PrintGraphics	1	6	0	0	3988	0	2	0	0	13	0	0	0	0	0	8528	0	0	2420879	63	0	0	0	0	11617	0	0	13299	0	0	0	1	0	0	0	81	0	0	0	6	0	0	0	0	0	4049	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
107	java.awt.PrintJob	7	3988	8	13	8528	4051	2420879	2	81	13299	11617	14	4049	6	13	78883	9222	461	74934	6508224	2421300	63	1015560145	0	113313	220437	11651	5354	13364	10809	12	14525497	6850751	1	20	77095	1495	1945	81	496264	754822	7344	6	30395	0	14944	7569	4049	45	1176	0	614	1594	5	2247052	0	17755	4700	13	9167	144	0	426	38	95	12701	10981	3	148	0	1579	6	6	2
108	java.awt.Queue	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	2
109	java.awt.RadialGradientPaint	11	4113	18	37	8820	4639	2410267	8	205	12749	27057	44	4512	50	63	75292	15689	13407	92452	6489328	2382307	557	1006521715	0	96084	246191	19847	7508	13983	39662	539	14018246	15989294	16	330	73173	1421	47734	114	478371	1194157	36392	14	78298	6	13709	7142	4388	8575	1671	57	864	2389	423	2242918	18	16293	43302	47	9421	1710	27	329	247	256	12133	26529	73	387	0	2320	66	63	2
110	java.awt.RadialGradientPaintContext	6	3926	0	15	6795	0	2420316	0	0	12639	11740	0	3945	0	20	42515	0	0	42467	6606809	0	0	1015475605	0	88338	100890	0	4828	0	16698	0	14622376	6963843	0	0	66878	0	0	0	484759	643311	0	0	34708	0	12030	5312	0	0	0	0	0	761	0	2247213	0	16495	12218	0	5131	0	0	0	0	0	11678	11262	0	0	0	1506	0	15	2
111	java.awt.Rectangle	92	4961	3468	718	25041	160823	2210844	78972	10808	10508	251658	30701	8677	13802	2105	97152	1323290	433064	1360810	4324989	50592838	3034609	874231732	1270330	53925	1322744	5142644	34014	266278	355593	362417	10497158	142415727	676747	5424	35797	192036	898035	487363	365352	2907642	6817105	427684	576272	49940	3866	60087	230262	886307	84031	91473	16273	9294	53115	2102250	166010	8602	1085590	58662	49893	162702	42408	10433	31384	55358	13323	244173	62965	39697	9705	11005	26549	3155	2
112	java.awt.RenderingHints	32	4215	395	101	11881	42357	2361238	2843	1142	12616	77220	1302	4402	717	98	137667	180697	163894	155860	5799819	19791073	224358	974672865	13640	96049	130491	565248	19038	113656	101190	22874	13904852	47250398	9567	2969	57822	18497	687509	12745	473760	1053592	698613	5527	231606	570	15041	10174	32152	88667	14835	1604	6864	1512	11328	2193068	3226	16100	47798	713	13256	21209	1134	810	1549	453	12047	68210	883	1824	129	1764	519	52	2
113	java.awt.Robot	7	3985	4	17	8562	242	2418003	1	9	12892	15446	2	4102	13	19	70551	4242	1462	85205	6585479	5492	72	1013239209	0	98023	172121	137	7541	859	18008	6	14471224	9208843	0	289	75624	204	408	6	485152	800753	14747	1	42715	0	14642	7724	52	228	5	0	179	1781	3	2246256	3	16541	8587	0	8947	570	0	2	3	1	12324	14811	6	29	0	1672	15	10	2
114	java.awt.ScrollPane	49	5762	934	242	12302	112557	2426234	11179	15055	10943	111633	3715	11138	2931	599	76217	257305	745377	177657	4406135	41943586	1303325	966141418	93951	41787	1103674	1685898	5966	217393	114643	64723	10056147	62316026	43553	2385	43367	68528	2052694	105776	261684	4920532	1099560	26051	230059	771	6551	20542	132011	297232	163129	140898	8813	5203	15259	2450068	25273	6821	362516	5159	16419	80120	1679	10896	53974	7245	15394	114800	9763	48663	228	15085	4580	868	2
115	java.awt.ScrollPaneAdjustable	6	3987	9	6	7013	9082	2437479	2	175	12356	2525	14	3989	2	2	43411	14690	11141	70683	6658864	5486310	2271	1021658420	0	87485	7268	5035	7275	27327	3348	3968	14633537	1256427	1	120	47813	541	199791	306	464711	675017	75	4	5578	5	9913	4879	7950	112	11081	1	1587	30	27	2273844	0	16387	206	4	4300	2164	0	133	32	0	11361	1100	0	300	0	1370	1	0	2
