mS#id	mS#node	C#degree	C#pagerank	C#closeness	C#betweenness	C#clustering	D#louvain	D#infomap	cD#class
1159	java.security.interfaces.RSAPrivateKey	0.003960	0.000465	0.469622	0.000256	0.466667	8	12	40
1160	java.security.interfaces.RSAPublicKey	0.002640	0.000314	0.469331	0.000255	0.500000	8	12	40
1161	java.security.spec.AlgorithmParameterSpec	0.007261	0.000684	0.326368	0.000013	0.054545	8	26	41
1162	java.security.spec.DSAParameterSpec	0.003960	0.000396	0.477617	0.000597	0.466667	8	12	41
1163	java.security.spec.DSAPrivateKeySpec	0.003300	0.000325	0.477165	0.000163	0.600000	8	12	41
1164	java.security.spec.DSAPublicKeySpec	0.003300	0.000325	0.477165	0.000163	0.600000	8	12	41
1165	java.security.spec.ECField	0.001980	0.000274	0.323580	0.000001	0.000000	8	12	41
1166	java.security.spec.ECFieldF2m	0.003300	0.000346	0.477165	0.000438	0.600000	8	12	41
1167	java.security.spec.ECFieldFp	0.003300	0.000346	0.477165	0.000438	0.600000	8	12	41
1168	java.security.spec.ECGenParameterSpec	0.002640	0.000273	0.476715	0.000116	0.500000	8	26	41
1169	java.security.spec.ECParameterSpec	0.007921	0.000745	0.478673	0.000935	0.424242	8	12	41
1170	java.security.spec.ECPoint	0.004620	0.000439	0.477767	0.000008	0.761905	8	12	41
1171	java.security.spec.ECPrivateKeySpec	0.003960	0.000378	0.477617	0.000165	0.666667	8	12	41
1172	java.security.spec.ECPublicKeySpec	0.003960	0.000383	0.477316	0.000164	0.666667	8	12	41
1173	java.security.spec.EllipticCurve	0.003960	0.000399	0.477617	0.000442	0.666667	8	12	41
1174	java.security.spec.EncodedKeySpec	0.003960	0.000395	0.477015	0.000164	0.600000	0	0	41
1175	java.security.spec.InvalidKeySpecException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	41
1176	java.security.spec.InvalidParameterSpecException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	41
1177	java.security.spec.KeySpec	0.005281	0.000532	0.324898	0.000006	0.000000	8	12	41
1178	java.security.spec.MGF1ParameterSpec	0.002640	0.000273	0.476715	0.000116	0.500000	8	26	41
1179	java.security.spec.PKCS8EncodedKeySpec	0.002640	0.000277	0.476715	0.000000	1.000000	0	0	41
1180	java.security.spec.PSSParameterSpec	0.002640	0.000273	0.476715	0.000116	0.500000	8	26	41
1181	java.security.spec.RSAKeyGenParameterSpec	0.003300	0.000322	0.477165	0.000118	0.600000	8	26	41
1182	java.security.spec.RSAMultiPrimePrivateCrtKeySpec	0.003300	0.000322	0.477165	0.000000	1.000000	8	12	41
1183	java.security.spec.RSAOtherPrimeInfo	0.002640	0.000269	0.476865	0.000000	1.000000	8	0	41
1184	java.security.spec.RSAPrivateCrtKeySpec	0.003300	0.000322	0.477165	0.000000	1.000000	8	12	41
1185	java.security.spec.RSAPrivateKeySpec	0.004620	0.000435	0.477466	0.000165	0.666667	8	12	41
1186	java.security.spec.RSAPublicKeySpec	0.003300	0.000325	0.477165	0.000163	0.600000	8	12	41
1187	java.security.spec.X509EncodedKeySpec	0.002640	0.000277	0.476715	0.000000	1.000000	0	0	41
1188	java.sql.Array	0.006601	0.000499	0.476715	0.000005	0.583333	6	13	42
1189	java.sql.BatchUpdateException	0.005281	0.000410	0.477617	0.000001	0.785714	1	1	42
1190	java.sql.Blob	0.005281	0.000422	0.335400	0.000002	0.357143	6	13	42
1191	java.sql.CallableStatement	0.017162	0.001189	0.480495	0.000205	0.376667	6	13	42
1192	java.sql.ClientInfoStatus	0.002640	0.000266	0.476565	0.000000	1.000000	3	0	42
1193	java.sql.Clob	0.007921	0.000586	0.471229	0.000004	0.545455	6	13	42
1194	java.sql.Connection	0.015842	0.001166	0.479279	0.000235	0.321053	6	13	42
1195	java.sql.DataTruncation	0.005941	0.000450	0.477767	0.000001	0.833333	1	1	42
1196	java.sql.DatabaseMetaData	0.005281	0.000443	0.477165	0.000005	0.761905	6	13	42
1197	java.sql.Date	0.005941	0.000462	0.477767	0.000005	0.583333	6	13	42
1198	java.sql.Driver	0.002640	0.000264	0.469913	0.000000	1.000000	6	40	42
1199	java.sql.DriverInfo	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	42
1200	java.sql.DriverManager	0.005941	0.000471	0.477767	0.000009	0.638889	6	40	42
1201	java.sql.DriverPropertyInfo	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	42
1202	java.sql.DriverService	0.002640	0.000286	0.476565	0.000010	0.666667	0	34	42
1203	java.sql.NClob	0.007921	0.000586	0.471229	0.000004	0.545455	6	13	42
1204	java.sql.ParameterMetaData	0.003960	0.000346	0.477015	0.000004	0.800000	6	13	42
1205	java.sql.PreparedStatement	0.017162	0.001194	0.480342	0.000200	0.376667	6	13	42
1206	java.sql.Ref	0.005281	0.000419	0.476565	0.000005	0.571429	6	13	42
1207	java.sql.ResultSet	0.018482	0.001281	0.480647	0.000218	0.341538	6	13	42
1208	java.sql.ResultSetMetaData	0.004620	0.000385	0.477165	0.000004	0.857143	6	13	42
1209	java.sql.RowId	0.004620	0.000381	0.476265	0.000003	0.619048	6	13	42
1210	java.sql.RowIdLifetime	0.003300	0.000313	0.476715	0.000000	0.900000	6	0	42
1211	java.sql.SQLClientInfoException	0.005941	0.000448	0.477918	0.000003	0.638889	1	4	42
1212	java.sql.SQLData	0.002640	0.000267	0.469040	0.000000	0.666667	6	13	42
1213	java.sql.SQLDataException	0.005941	0.000450	0.477767	0.000001	0.833333	1	4	42
1214	java.sql.SQLException	0.016502	0.001144	0.480495	0.000506	0.480000	1	4	42
1215	java.sql.SQLFeatureNotSupportedException	0.005941	0.000450	0.477767	0.000001	0.833333	1	4	42
1216	java.sql.SQLInput	0.011221	0.000833	0.478069	0.000141	0.250000	6	13	42
1217	java.sql.SQLIntegrityConstraintViolationException	0.005941	0.000450	0.477767	0.000001	0.833333	1	4	42
1218	java.sql.SQLInvalidAuthorizationSpecException	0.005941	0.000450	0.477767	0.000001	0.833333	1	4	42
1219	java.sql.SQLNonTransientConnectionException	0.005941	0.000450	0.477767	0.000001	0.833333	1	4	42
1220	java.sql.SQLNonTransientException	0.009241	0.000666	0.478522	0.000003	0.769231	1	4	42
1221	java.sql.SQLOutput	0.011881	0.000905	0.471522	0.000079	0.176471	6	13	42
1222	java.sql.SQLPermission	0.003960	0.000350	0.476865	0.000000	1.000000	0	11	42
1223	java.sql.SQLRecoverableException	0.005281	0.000410	0.477617	0.000001	0.785714	1	1	42
1224	java.sql.SQLSyntaxErrorException	0.005941	0.000450	0.477767	0.000001	0.833333	1	4	42
1225	java.sql.SQLTimeoutException	0.005941	0.000452	0.477767	0.000001	0.833333	1	4	42
1226	java.sql.SQLTransactionRollbackException	0.005941	0.000452	0.477767	0.000001	0.833333	1	4	42
1227	java.sql.SQLTransientConnectionException	0.005941	0.000452	0.477767	0.000001	0.833333	1	4	42
1228	java.sql.SQLTransientException	0.007261	0.000538	0.478069	0.000001	0.836364	1	4	42
1229	java.sql.SQLWarning	0.009241	0.000654	0.478673	0.000010	0.582418	6	13	42
1230	java.sql.SQLXML	0.007921	0.000585	0.472257	0.000005	0.515152	6	13	42
1231	java.sql.Savepoint	0.001320	0.000181	0.469186	0.000000	1.000000	6	13	42
1232	java.sql.Statement	0.006601	0.000507	0.477316	0.000004	0.857143	6	13	42
1233	java.sql.Struct	0.002640	0.000262	0.470643	0.000001	0.500000	6	13	42
1234	java.sql.Time	0.005941	0.000462	0.477767	0.000005	0.583333	6	13	42
1235	java.sql.Timestamp	0.005941	0.000462	0.477767	0.000005	0.583333	6	13	42
1236	java.sql.Types	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	42
1237	java.sql.Wrapper	0.005281	0.000446	0.467881	0.000001	0.642857	6	13	42
1238	java.text.Annotation	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	43
1239	java.text.AttributeEntry	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	43
1240	java.text.AttributedCharacterIterator	0.015842	0.001095	0.473290	0.000101	0.148551	0	21	43
1241	java.text.AttributedString	0.003300	0.000297	0.477015	0.000003	0.600000	0	0	43
1242	java.text.Bidi	0.002640	0.000259	0.476715	0.000002	0.666667	0	0	43
1243	java.text.BreakDictionary	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	43
1244	java.text.BreakIterator	0.006601	0.000528	0.477617	0.000023	0.600000	0	31	43
1245	java.text.CharacterIterator	0.007921	0.000629	0.470789	0.000027	0.242424	0	31	43
1246	java.text.CharacterIteratorFieldDelegate	0.003300	0.000300	0.477015	0.000002	0.700000	0	21	43
1247	java.text.ChoiceFormat	0.007921	0.000596	0.478220	0.000006	0.560606	0	21	43
1248	java.text.CollationElementIterator	0.003300	0.000313	0.476865	0.000004	0.800000	0	0	43
1249	java.text.CollationKey	0.004620	0.000413	0.477165	0.000002	0.714286	0	0	43
1250	java.text.CollationRules	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	43
1251	java.text.Collator	0.005941	0.000482	0.477466	0.000019	0.583333	0	0	43
1252	java.text.DateFormat	0.009901	0.000714	0.478824	0.000010	0.590476	0	21	43
1253	java.text.DateFormatSymbols	0.005281	0.000421	0.477466	0.000017	0.642857	0	0	43
1254	java.text.DecimalFormat	0.008581	0.000640	0.478371	0.000008	0.538462	0	21	43
1255	java.text.DecimalFormatSymbols	0.005941	0.000466	0.477617	0.000018	0.666667	0	21	43
1256	java.text.DictionaryBasedBreakIterator	0.004620	0.000392	0.477165	0.000004	0.857143	0	31	43
1257	java.text.DigitList	0.003300	0.000301	0.476865	0.000016	0.600000	6	0	43
1258	java.text.DontCareFieldPosition	0.002640	0.000265	0.476565	0.000000	1.000000	0	0	43
1259	java.text.EntryPair	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	43
1260	java.text.FieldPosition	0.007261	0.000568	0.477767	0.000003	0.636364	0	21	43
1261	java.text.Format	0.007921	0.000589	0.478371	0.000025	0.575758	0	21	43
1262	java.text.MergeCollation	0.002640	0.000275	0.476565	0.000000	1.000000	0	0	43
1263	java.text.MessageFormat	0.005941	0.000464	0.477767	0.000004	0.638889	0	21	43
1264	java.text.Normalizer	0.002640	0.000261	0.476715	0.000001	0.666667	4	0	43
1265	java.text.NumberFormat	0.011221	0.000811	0.478976	0.000011	0.566176	0	21	43
1266	java.text.ParseException	0.004620	0.000372	0.477617	0.000000	0.952381	1	1	43
1267	java.text.ParsePosition	0.006601	0.000512	0.477617	0.000001	0.711111	0	21	43
1268	java.text.PatternEntry	0.003300	0.000320	0.476865	0.000000	0.900000	0	0	43
1269	java.text.RBCollationTables	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	43
1270	java.text.RBTableBuilder	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	43
1271	java.text.RuleBasedBreakIterator	0.004620	0.000392	0.477165	0.000004	0.857143	0	31	43
1272	java.text.RuleBasedCollationKey	0.002640	0.000271	0.476565	0.000000	1.000000	0	0	43
1273	java.text.RuleBasedCollator	0.005281	0.000449	0.477316	0.000006	0.678571	0	0	43
1274	java.text.SimpleDateFormat	0.009241	0.000668	0.478673	0.000009	0.593407	0	21	43
1275	java.text.StringCharacterIterator	0.002640	0.000265	0.476715	0.000004	0.666667	0	31	43
1276	java.text.spi.BreakIteratorProvider	0.003960	0.000347	0.477015	0.000000	0.866667	0	0	44
1277	java.text.spi.CollatorProvider	0.003960	0.000348	0.477015	0.000000	0.866667	0	0	44
1278	java.text.spi.DateFormatProvider	0.003960	0.000343	0.477015	0.000000	0.866667	0	0	44
1279	java.text.spi.DateFormatSymbolsProvider	0.003960	0.000347	0.477015	0.000000	0.866667	0	0	44
1280	java.text.spi.DecimalFormatSymbolsProvider	0.003960	0.000346	0.477015	0.000000	0.866667	0	0	44
1281	java.text.spi.NumberFormatProvider	0.003960	0.000343	0.477015	0.000000	0.866667	0	0	44
1282	java.util.AbstractCollection	0.005941	0.000465	0.477617	0.000003	0.722222	3	4	45
1283	java.util.AbstractList	0.007921	0.000591	0.478371	0.000009	0.681818	3	4	45
1284	java.util.AbstractMap	0.008581	0.000623	0.478371	0.000005	0.653846	3	4	45
1285	java.util.AbstractQueue	0.009901	0.000739	0.478371	0.000017	0.523810	3	4	45
1286	java.util.AbstractSequentialList	0.005941	0.000462	0.477767	0.000008	0.722222	3	4	45
1287	java.util.AbstractSet	0.007921	0.000588	0.478069	0.000005	0.606061	3	4	45
1288	java.util.ArrayDeque	0.005941	0.000463	0.477767	0.000030	0.444444	3	4	45
1289	java.util.ArrayList	0.007921	0.000594	0.478522	0.000356	0.393939	3	4	45
1290	java.util.Arrays	0.003300	0.000301	0.476865	0.000002	0.600000	3	4	45
1291	java.util.BitSet	0.003300	0.000297	0.477015	0.000015	0.500000	0	0	45
1292	java.util.Calendar	0.011221	0.000778	0.479279	0.000033	0.492647	0	9	45
1293	java.util.Collection	0.054125	0.003644	0.482024	0.001124	0.085818	3	4	45
1294	java.util.Collections	0.009901	0.000718	0.478976	0.000056	0.342857	3	4	45
1295	java.util.Comparator	0.010561	0.000779	0.477617	0.000050	0.366667	3	4	45
1296	java.util.ConcurrentModificationException	0.004620	0.000373	0.477316	0.000000	0.952381	1	1	45
1297	java.util.Currency	0.005941	0.000462	0.477617	0.000001	0.805556	0	21	45
1298	java.util.CurrencyData	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	45
1299	java.util.Date	0.018482	0.001324	0.480800	0.000429	0.248677	0	9	45
1300	java.util.Deque	0.005281	0.000435	0.466297	0.000002	0.642857	3	4	45
1301	java.util.Dictionary	0.003300	0.000299	0.477015	0.000001	0.800000	5	0	45
1302	java.util.DuplicateFormatFlagsException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	45
1303	java.util.EmptyStackException	0.004620	0.000373	0.477316	0.000000	0.952381	1	1	45
1304	java.util.EnumMap	0.006601	0.000492	0.478069	0.000021	0.466667	3	4	45
1305	java.util.EnumSet	0.007261	0.000552	0.478069	0.000022	0.527273	3	4	45
1306	java.util.Enumeration	0.034983	0.002526	0.475667	0.000340	0.062409	0	11	45
1307	java.util.EventListener	0.023102	0.001532	0.338926	0.000562	0.072269	2	2	45
1308	java.util.EventListenerProxy	0.004620	0.000399	0.481564	0.000188	0.714286	10	14	45
1309	java.util.EventObject	0.008581	0.000664	0.480800	0.000016	0.410256	7	30	45
1310	java.util.FormatFlagsConversionMismatchException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	45
1311	java.util.Formattable	0.000660	0.000148	0.323995	0.000000	0.000000	4	5	45
1312	java.util.FormattableFlags	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	45
1313	java.util.Formatter	0.007921	0.000691	0.479127	0.001801	0.393939	4	5	45
1314	java.util.FormatterClosedException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	45
1315	java.util.GregorianCalendar	0.005281	0.000413	0.477617	0.000002	0.785714	0	9	45
1316	java.util.HashMap	0.006601	0.000492	0.478069	0.000021	0.511111	3	4	45
1317	java.util.HashSet	0.006601	0.000490	0.477918	0.000019	0.555556	3	4	45
1318	java.util.Hashtable	0.013861	0.000941	0.480647	0.000178	0.314286	5	27	45
1319	java.util.IdentityHashMap	0.005941	0.000447	0.477918	0.000019	0.472222	3	4	45
1320	java.util.IllegalFormatCodePointException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	45
1321	java.util.IllegalFormatConversionException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	45
1322	java.util.IllegalFormatException	0.011881	0.000876	0.478976	0.000008	0.562092	1	1	45
1323	java.util.IllegalFormatFlagsException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	45
1324	java.util.IllegalFormatPrecisionException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	45
1325	java.util.IllegalFormatWidthException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	45
1326	java.util.InputMismatchException	0.004620	0.000378	0.477316	0.000000	0.952381	1	1	45
1327	java.util.InvalidPropertiesFormatException	0.004620	0.000373	0.477316	0.000000	0.952381	1	1	45
1328	java.util.Iterator	0.049505	0.003343	0.479886	0.000935	0.084324	3	4	45
1329	java.util.JapaneseImperialCalendar	0.005281	0.000413	0.477617	0.000002	0.785714	0	9	45
1330	java.util.JumboEnumSet	0.004620	0.000384	0.477316	0.000002	0.714286	3	4	45
1331	java.util.LinkedHashMap	0.004620	0.000372	0.477466	0.000002	0.714286	3	4	45
1332	java.util.LinkedHashSet	0.005941	0.000448	0.477767	0.000019	0.527778	3	4	45
1333	java.util.LinkedList	0.007261	0.000544	0.478220	0.000038	0.436364	3	4	45
1334	java.util.List	0.032343	0.002249	0.479886	0.000706	0.096088	3	4	45
1335	java.util.ListIterator	0.007921	0.000601	0.467881	0.000003	0.560606	3	4	45
1336	java.util.ListResourceBundle	0.005281	0.000407	0.477316	0.000003	0.678571	6	22	45
1337	java.util.Locale	0.046205	0.002834	0.495098	0.000738	0.166240	2	2	45
1338	java.util.LocaleISOData	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	45
1339	java.util.Map	0.039604	0.002680	0.483254	0.000763	0.091525	3	4	45
1340	java.util.MissingFormatArgumentException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	45
1341	java.util.MissingFormatWidthException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	45
1342	java.util.MissingResourceException	0.004620	0.000373	0.477316	0.000000	0.952381	1	1	45
1343	java.util.NavigableMap	0.006601	0.000497	0.467160	0.000001	0.822222	3	4	45
1344	java.util.NavigableSet	0.007261	0.000548	0.466728	0.000004	0.618182	3	4	45
1345	java.util.NoSuchElementException	0.005281	0.000419	0.477466	0.000000	0.928571	1	1	45
1346	java.util.Observable	0.003300	0.000371	0.476565	0.000016	0.666667	0	50	45
1347	java.util.Observer	0.001980	0.000266	0.464724	0.000000	1.000000	0	50	45
1348	java.util.PriorityQueue	0.005941	0.000460	0.477617	0.000011	0.527778	3	4	45
1349	java.util.Properties	0.013861	0.000947	0.482945	0.000054	0.371429	3	40	45
1350	java.util.PropertyPermission	0.003960	0.000350	0.476865	0.000000	1.000000	0	11	45
1351	java.util.PropertyPermissionCollection	0.004620	0.000384	0.477165	0.000001	0.761905	0	11	45
1352	java.util.PropertyResourceBundle	0.006601	0.000488	0.478069	0.000005	0.577778	6	22	45
1353	java.util.Queue	0.005281	0.000432	0.466154	0.000002	0.678571	3	4	45
1354	java.util.Random	0.004620	0.000399	0.477617	0.000003	0.666667	8	0	45
1355	java.util.RandomAccess	0.002640	0.000269	0.325317	0.000001	0.000000	3	4	45
1356	java.util.RandomAccessSubList	0.005941	0.000479	0.477767	0.000321	0.527778	3	4	45
1357	java.util.RegularEnumSet	0.004620	0.000384	0.477316	0.000002	0.714286	3	4	45
1358	java.util.ResourceBundle	0.010561	0.000685	0.482024	0.000023	0.558333	2	22	45
1359	java.util.Scanner	0.009241	0.000730	0.480038	0.000813	0.296703	4	44	45
1360	java.util.ServiceConfigurationError	0.004620	0.000375	0.477316	0.000000	0.952381	1	1	45
1361	java.util.ServiceLoader	0.003960	0.000356	0.477015	0.000414	0.533333	3	4	45
1362	java.util.Set	0.043564	0.002611	0.485266	0.000762	0.099301	3	4	45
1363	java.util.SimpleTimeZone	0.003960	0.000336	0.477165	0.000000	0.933333	0	9	45
1364	java.util.SortedMap	0.007261	0.000536	0.467304	0.000003	0.690909	3	4	45
1365	java.util.SortedSet	0.006601	0.000500	0.466728	0.000002	0.644444	3	4	45
1366	java.util.Stack	0.005941	0.000458	0.477918	0.000009	0.583333	3	4	45
1367	java.util.StringTokenizer	0.002640	0.000261	0.476565	0.000001	0.666667	0	0	45
1368	java.util.SubList	0.005941	0.000465	0.477767	0.000008	0.722222	3	4	45
1369	java.util.TaskQueue	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	45
1370	java.util.TimeZone	0.008581	0.000627	0.478371	0.000019	0.666667	0	9	45
1371	java.util.Timer	0.003300	0.000316	0.477165	0.000000	0.900000	0	0	45
1372	java.util.TimerTask	0.003300	0.000322	0.477316	0.000093	0.600000	0	0	45
1373	java.util.TimerThread	0.005281	0.000426	0.477617	0.000002	0.750000	3	22	45
1374	java.util.TooManyListenersException	0.004620	0.000372	0.477617	0.000000	0.952381	1	1	45
1375	java.util.TreeMap	0.008581	0.000614	0.478522	0.000048	0.435897	3	4	45
1376	java.util.TreeSet	0.007261	0.000540	0.478069	0.000036	0.436364	3	4	45
1377	java.util.UUID	0.003300	0.000301	0.476865	0.000000	0.700000	0	0	45
1378	java.util.UnknownFormatConversionException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	45
1379	java.util.UnknownFormatFlagsException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	45
1380	java.util.Vector	0.013201	0.000928	0.480800	0.000415	0.305263	5	4	45
1381	java.util.WeakHashMap	0.004620	0.000371	0.477316	0.000002	0.714286	3	4	45
1382	java.util.XMLUtils	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	45
1383	java.util.concurrent.AbstractExecutorService	0.007261	0.000579	0.478824	0.000123	0.509091	3	16	46
1384	java.util.concurrent.ArrayBlockingQueue	0.005941	0.000464	0.477918	0.000008	0.555556	3	4	46
1385	java.util.concurrent.BlockingDeque	0.004620	0.000393	0.466297	0.000002	0.714286	3	4	46
1386	java.util.concurrent.BlockingQueue	0.009241	0.000712	0.467881	0.000014	0.439560	3	4	46
1387	java.util.concurrent.BrokenBarrierException	0.004620	0.000372	0.477617	0.000000	0.952381	1	1	46
1388	java.util.concurrent.Callable	0.006601	0.000572	0.466441	0.000004	0.377778	3	16	46
1389	java.util.concurrent.CancellationException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	46
1390	java.util.concurrent.CompletionService	0.003960	0.000377	0.466154	0.000031	0.600000	3	16	46
1391	java.util.concurrent.ConcurrentHashMap	0.006601	0.000497	0.477918	0.000021	0.488889	3	4	46
1392	java.util.concurrent.ConcurrentLinkedQueue	0.005281	0.000422	0.477466	0.000013	0.607143	3	4	46
1393	java.util.concurrent.ConcurrentMap	0.003960	0.000334	0.466441	0.000000	0.933333	3	4	46
1394	java.util.concurrent.ConcurrentNavigableMap	0.006601	0.000503	0.467160	0.000002	0.755556	3	4	46
1395	java.util.concurrent.ConcurrentSkipListMap	0.009241	0.000657	0.478673	0.000061	0.461538	3	4	46
1396	java.util.concurrent.ConcurrentSkipListSet	0.007261	0.000540	0.478069	0.000036	0.436364	3	4	46
1397	java.util.concurrent.CopyOnWriteArrayList	0.006601	0.000511	0.478220	0.000352	0.311111	3	4	46
1398	java.util.concurrent.CopyOnWriteArraySet	0.004620	0.000376	0.477316	0.000002	0.619048	3	4	46
1399	java.util.concurrent.CountDownLatch	0.002640	0.000265	0.476865	0.000000	1.000000	3	0	46
1400	java.util.concurrent.CyclicBarrier	0.003300	0.000312	0.477617	0.000092	0.600000	3	16	46
1401	java.util.concurrent.DelayQueue	0.005941	0.000481	0.477767	0.000019	0.555556	3	4	46
1402	java.util.concurrent.Delayed	0.003300	0.000325	0.465438	0.000001	0.600000	3	16	46
1403	java.util.concurrent.Exchanger	0.002640	0.000265	0.476865	0.000000	1.000000	3	0	46
1404	java.util.concurrent.ExecutionException	0.004620	0.000372	0.477617	0.000000	0.952381	1	1	46
1405	java.util.concurrent.Executor	0.001980	0.000243	0.325387	0.000000	0.666667	3	16	46
1406	java.util.concurrent.ExecutorCompletionService	0.006601	0.000575	0.478371	0.001084	0.377778	3	16	46
1407	java.util.concurrent.ExecutorService	0.007261	0.000615	0.467881	0.000377	0.472727	3	16	46
1408	java.util.concurrent.Executors	0.006601	0.000597	0.478069	0.000454	0.311111	3	16	46
1409	java.util.concurrent.Future	0.007261	0.000624	0.466872	0.000005	0.490909	3	16	46
1410	java.util.concurrent.FutureTask	0.004620	0.000417	0.477918	0.000111	0.476190	3	16	46
1411	java.util.concurrent.LinkedBlockingDeque	0.005941	0.000468	0.477918	0.000016	0.555556	3	4	46
1412	java.util.concurrent.LinkedBlockingQueue	0.005941	0.000464	0.477918	0.000008	0.555556	3	4	46
1413	java.util.concurrent.PriorityBlockingQueue	0.006601	0.000505	0.478069	0.000010	0.488889	3	4	46
1414	java.util.concurrent.RejectedExecutionException	0.004620	0.000373	0.477316	0.000000	0.952381	1	1	46
1415	java.util.concurrent.RejectedExecutionHandler	0.002640	0.000281	0.325456	0.000000	1.000000	3	16	46
1416	java.util.concurrent.RunnableFuture	0.003960	0.000392	0.466154	0.000032	0.533333	3	16	46
1417	java.util.concurrent.RunnableScheduledFuture	0.002640	0.000293	0.465438	0.000000	0.833333	3	16	46
1418	java.util.concurrent.ScheduledExecutorService	0.007261	0.000601	0.467881	0.000041	0.527273	3	16	46
1419	java.util.concurrent.ScheduledFuture	0.004620	0.000441	0.466154	0.000003	0.666667	3	16	46
1420	java.util.concurrent.ScheduledThreadPoolExecutor	0.009901	0.000790	0.479430	0.001117	0.380952	3	16	46
1421	java.util.concurrent.Semaphore	0.003300	0.000303	0.477165	0.000000	0.800000	3	0	46
1422	java.util.concurrent.SynchronousQueue	0.005941	0.000464	0.477918	0.000008	0.555556	3	4	46
1423	java.util.concurrent.ThreadFactory	0.003300	0.000330	0.326861	0.000001	0.500000	3	16	46
1424	java.util.concurrent.ThreadPoolExecutor	0.009901	0.000794	0.479279	0.001091	0.417582	3	16	46
1425	java.util.concurrent.TimeUnit	0.021782	0.001718	0.482024	0.001005	0.195076	3	16	46
1426	java.util.concurrent.TimeoutException	0.004620	0.000372	0.477617	0.000000	0.952381	1	1	46
1427	java.util.concurrent.atomic.AtomicBoolean	0.002640	0.000259	0.476715	0.000000	0.833333	0	0	47
1428	java.util.concurrent.atomic.AtomicInteger	0.003300	0.000303	0.476865	0.000000	0.900000	0	0	47
1429	java.util.concurrent.atomic.AtomicIntegerArray	0.002640	0.000259	0.476715	0.000000	0.833333	0	0	47
1430	java.util.concurrent.atomic.AtomicIntegerFieldUpdater	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	47
1431	java.util.concurrent.atomic.AtomicLong	0.003300	0.000303	0.476865	0.000000	0.900000	0	0	47
1432	java.util.concurrent.atomic.AtomicLongArray	0.002640	0.000259	0.476715	0.000000	0.833333	0	0	47
1433	java.util.concurrent.atomic.AtomicLongFieldUpdater	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	47
1434	java.util.concurrent.atomic.AtomicMarkableReference	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	47
1435	java.util.concurrent.atomic.AtomicReference	0.002640	0.000259	0.476715	0.000000	0.833333	0	0	47
1436	java.util.concurrent.atomic.AtomicReferenceArray	0.002640	0.000259	0.476715	0.000000	0.833333	0	0	47
1437	java.util.concurrent.atomic.AtomicReferenceFieldUpdater	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	47
1438	java.util.concurrent.atomic.AtomicStampedReference	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	47
1439	java.util.concurrent.locks.AbstractOwnableSynchronizer	0.003960	0.000354	0.477015	0.000000	0.866667	0	0	48
1440	java.util.concurrent.locks.AbstractQueuedLongSynchronizer	0.004620	0.000390	0.477617	0.000002	0.619048	0	0	48
1441	java.util.concurrent.locks.AbstractQueuedSynchronizer	0.004620	0.000390	0.477617	0.000002	0.619048	0	0	48
1442	java.util.concurrent.locks.Condition	0.003300	0.000359	0.327638	0.000005	0.400000	3	41	48
1443	java.util.concurrent.locks.Lock	0.003300	0.000406	0.326017	0.000011	0.500000	3	41	48
1444	java.util.concurrent.locks.LockSupport	0.002640	0.000264	0.476865	0.000000	1.000000	3	0	48
1445	java.util.concurrent.locks.ReadWriteLock	0.001320	0.000224	0.323718	0.000000	1.000000	3	41	48
1446	java.util.concurrent.locks.ReentrantLock	0.005281	0.000476	0.478069	0.000749	0.535714	3	41	48
