mS#id	mS#node	C#degree	C#pagerank	C#closeness	C#betweenness	C#clustering	D#flpa	D#louvain	D#markov	D#sbm	cD#class
1135	Widar Olsen	0.003521	0.000615	0.095153	0.000000	1.000000	117	2	89	2	1
1136	Else Kirsti Vika Furu	0.002113	0.000704	0.002113	0.000000	1.000000	207	88	150	0	2
1137	Inge Furu	0.002113	0.000704	0.002113	0.000000	1.000000	207	88	150	0	1
1138	Peder Ruud	0.002113	0.000704	0.002113	0.000000	1.000000	207	88	150	0	1
1139	Torunn Nerby	0.002113	0.000704	0.002113	0.000000	1.000000	207	88	150	0	2
1140	Else Kristine Krüger Hagen	0.002817	0.000599	0.078989	0.000000	1.000000	139	0	112	6	2
1141	Erling Øverland	0.002817	0.000599	0.078989	0.000000	1.000000	139	0	112	6	1
1142	Flemming Ørnskov	0.002817	0.000599	0.078989	0.000000	1.000000	139	0	112	6	1
1143	Kjetil Tasken	0.002817	0.000599	0.078989	0.000000	1.000000	139	0	112	6	1
1144	Elsebeth Budolfsen	0.002817	0.000506	0.102133	0.000000	1.000000	128	0	151	12	2
1145	Eric Cameron	0.004225	0.000829	0.102174	0.001689	0.466667	128	0	151	12	1
1146	Henrik Lund	0.005634	0.000912	0.105671	0.013197	0.428571	128	0	20	12	1
1147	Endre Tarald Glastad	0.002113	0.000434	0.092978	0.000000	1.000000	112	6	18	7	1
1148	Terje Sommer	0.002113	0.000434	0.092978	0.000000	1.000000	112	6	18	7	1
1149	Kari Fredriksen	0.001408	0.000390	0.087351	0.000000	1.000000	128	0	151	12	2
1150	Thor Gullik Kamfjord	0.001408	0.000390	0.087351	0.000000	1.000000	128	0	151	12	1
1151	Erik Edvard Tønnesen	0.002817	0.000704	0.002817	0.000000	1.000000	208	67	125	9	1
1152	Gunnar Norheim	0.002817	0.000704	0.002817	0.000000	1.000000	208	67	125	9	1
1153	Marie Helena Levander	0.002817	0.000704	0.002817	0.000000	1.000000	208	67	125	9	2
1154	Ove Gusevik	0.002817	0.000704	0.002817	0.000000	1.000000	208	67	125	9	1
1155	Petter Berge	0.002817	0.000704	0.002817	0.000000	1.000000	208	67	125	9	1
1156	Erik Mogens Mathiesen	0.001408	0.000704	0.001408	0.000000	1.000000	209	121	187	0	1
1157	Gunnlaugur Jônsson	0.001408	0.000704	0.001408	0.000000	1.000000	209	121	187	0	1
1158	Sandra Nan Shaw	0.001408	0.000704	0.001408	0.000000	1.000000	209	121	187	0	2
1159	Gunnar Kjell Bjørkavåg	0.004225	0.000558	0.122437	0.000000	1.000000	67	4	3	21	1
1160	Ingar Sletten Kolloen	0.004225	0.000558	0.122437	0.000000	1.000000	67	4	3	21	1
1161	Kjell Christian Ulrichsen	0.005634	0.000729	0.114888	0.000148	0.714286	3	4	3	21	1
1162	Luciana Berger	0.002817	0.000406	0.107040	0.000000	1.000000	3	4	3	21	2
1163	Marianne Elisabeth Sigurdson Lyngvi	0.004225	0.000565	0.114837	0.000000	1.000000	3	4	3	21	2
1164	Siri Birgit Teigum	0.004225	0.000558	0.122437	0.000000	1.000000	67	4	3	21	2
1165	Trine Must	0.006338	0.000801	0.122643	0.001515	0.583333	67	4	3	21	2
1166	Trine Syvertsen	0.004225	0.000558	0.122437	0.000000	1.000000	67	4	3	21	2
1167	Erik Ronny Pinnås	0.002817	0.000419	0.119025	0.000000	1.000000	56	6	167	10	1
1168	Guri Kogstad	0.002817	0.000419	0.119025	0.000000	1.000000	56	6	167	10	2
1169	Gunnar Rørstad	0.002817	0.000554	0.068503	0.000000	1.000000	38	18	34	26	1
1170	Ingrid Alfheim	0.002817	0.000554	0.068503	0.000000	1.000000	38	18	34	26	2
1171	Kjersti Grimsrud	0.002817	0.000554	0.068503	0.000000	1.000000	38	18	34	26	2
1172	Svein Arild Mathisen	0.002817	0.000554	0.068503	0.000000	1.000000	38	18	34	26	1
1173	Espen Edwin Wiik	0.002113	0.000487	0.077402	0.000000	1.000000	17	11	84	4	1
1174	Harald Walther	0.002113	0.000487	0.077402	0.000000	1.000000	17	11	84	4	1
1175	Hege Bømark	0.005634	0.000988	0.088758	0.005044	0.464286	17	11	23	22	2
1176	Eva Margrete Holt Kristensen	0.001408	0.000704	0.001408	0.000000	1.000000	210	122	188	0	2
1177	Gustaf Solerød Christensen	0.001408	0.000704	0.001408	0.000000	1.000000	210	122	188	0	1
1178	Tore Enger	0.001408	0.000704	0.001408	0.000000	1.000000	210	122	188	0	1
1179	Jonathan Harry Lourie	0.002817	0.000488	0.101045	0.000000	1.000000	30	10	9	19	1
1180	Kristen Stein Jakobsen	0.002817	0.000488	0.101045	0.000000	1.000000	30	10	9	19	1
1181	Walter Sognnes	0.002817	0.000488	0.101045	0.000000	1.000000	30	10	9	19	1
1182	Gabriella Teodora Bastiani	0.001408	0.000319	0.091110	0.000000	1.000000	86	2	39	24	2
1183	Finn Lervik	0.001408	0.000704	0.001408	0.000000	1.000000	211	123	189	0	1
1184	Tone Liset	0.001408	0.000704	0.001408	0.000000	1.000000	211	123	189	0	2
1185	Willy Gautvik	0.001408	0.000704	0.001408	0.000000	1.000000	211	123	189	0	1
1186	Franz Peter Göran Lindelöv	0.001408	0.000380	0.051622	0.000000	1.000000	45	5	4	3	1
1187	Fredrik Jansen Sommernes	0.001408	0.000506	0.003565	0.000000	1.000000	162	25	40	0	1
1188	Johannes Sjøflot	0.003521	0.001193	0.004388	0.000014	0.300000	212	25	40	0	1
1189	Kerstin Birgitta Johansson Hedberg	0.002817	0.000492	0.102954	0.000000	1.000000	117	2	66	2	2
1190	Øystein Elgan	0.002817	0.000492	0.102954	0.000000	1.000000	117	2	66	2	1
1191	Jon Rømer Sandberg	0.002817	0.000504	0.075132	0.000000	1.000000	213	16	58	25	1
1192	Per Kristian Olsen	0.002817	0.000504	0.075132	0.000000	1.000000	213	16	58	25	1
1193	Unni Marie Rådalen	0.002817	0.000504	0.075132	0.000000	1.000000	213	16	58	25	2
1194	Frode Kværneng	0.004225	0.000704	0.004225	0.000000	1.000000	214	36	78	16	1
1195	Henning Jarl Forsberg	0.004225	0.000704	0.004225	0.000000	1.000000	214	36	78	16	1
1196	Karl Anders Hasler Følstad	0.004225	0.000704	0.004225	0.000000	1.000000	214	36	78	16	1
1197	Karsten Flemming Hansen	0.004225	0.000704	0.004225	0.000000	1.000000	214	36	78	16	1
1198	Morten Huth	0.004225	0.000704	0.004225	0.000000	1.000000	214	36	78	16	1
1199	Øyvind Stene	0.004225	0.000704	0.004225	0.000000	1.000000	214	36	78	16	1
1200	Yngvar Reinholdt Wernersen	0.004225	0.000704	0.004225	0.000000	1.000000	214	36	78	16	1
1201	Haavard Nord	0.002817	0.000574	0.085272	0.000000	1.000000	179	16	118	19	1
1202	Line Cathrine Jørgensdatter Heje Brekke	0.002817	0.000574	0.085272	0.000000	1.000000	179	16	118	19	2
1203	Silvija Seres	0.002817	0.000574	0.085272	0.000000	1.000000	179	16	118	19	2
1204	Stein Surlien	0.002817	0.000574	0.085272	0.000000	1.000000	179	16	118	19	1
1205	Geir Olsen	0.001408	0.000296	0.097563	0.000000	1.000000	143	13	0	17	1
1206	Geir Atle Sjøberg	0.001408	0.000704	0.001408	0.000000	1.000000	215	124	190	0	1
1207	Ina Merete Flaatin	0.001408	0.000704	0.001408	0.000000	1.000000	215	124	190	0	2
1208	Rune Askeland	0.001408	0.000704	0.001408	0.000000	1.000000	215	124	190	0	1
1209	Geir Reigstad	0.001408	0.000704	0.001408	0.000000	1.000000	216	125	191	0	1
1210	Jan Henrik Paulsson	0.001408	0.000704	0.001408	0.000000	1.000000	216	125	191	0	1
1211	Tatjana Ilic	0.001408	0.000704	0.001408	0.000000	1.000000	216	125	191	0	2
1212	Gert Wilhelm Munthe	0.003521	0.000704	0.003521	0.000000	1.000000	217	45	94	4	1
1213	Hilde Furberg	0.003521	0.000704	0.003521	0.000000	1.000000	217	45	94	4	2
1214	Jo Erik Johnsrud Klaveness	0.003521	0.000704	0.003521	0.000000	1.000000	217	45	94	4	1
1215	Jo Olav Lunder	0.003521	0.000704	0.003521	0.000000	1.000000	217	45	94	4	1
1216	Rikke Kathrine Tobiasson Reinemo	0.003521	0.000704	0.003521	0.000000	1.000000	217	45	94	4	2
1217	Siri Fürst	0.003521	0.000704	0.003521	0.000000	1.000000	217	45	94	4	2
1218	Glen Ole Rødland	0.002817	0.000514	0.098976	0.000000	1.000000	169	0	2	6	1
1219	Gunnar Hvammen	0.002817	0.000514	0.098976	0.000000	1.000000	169	0	2	6	1
1220	Øystein Stray Spetalen	0.002817	0.000514	0.098976	0.000000	1.000000	169	0	2	6	1
1221	Glenn Fred Arne Eilertsen	0.001408	0.000704	0.001408	0.000000	1.000000	218	126	192	0	1
1222	Hans Erik Solmunde	0.001408	0.000704	0.001408	0.000000	1.000000	218	126	192	0	1
1223	Janne Garvik	0.001408	0.000704	0.001408	0.000000	1.000000	218	126	192	0	2
1224	Gro Fjellheim	0.001408	0.000704	0.001408	0.000000	1.000000	219	127	193	0	2
1225	Harald Bjørn Gløersen	0.001408	0.000704	0.001408	0.000000	1.000000	219	127	193	0	1
1226	Vigdis Føllesdal	0.001408	0.000704	0.001408	0.000000	1.000000	219	127	193	0	2
1227	Gry Hege Sølsnes	0.002817	0.000526	0.092009	0.000000	1.000000	220	7	35	11	2
1228	Nora Førisdal Larssen	0.002817	0.000526	0.092009	0.000000	1.000000	220	7	35	11	2
1229	Olav Kjell Holtan	0.002817	0.000526	0.092009	0.000000	1.000000	220	7	35	11	1
1230	Stian Ekornes	0.002817	0.000526	0.092009	0.000000	1.000000	220	7	35	11	1
1231	Gunnar Hviding	0.004225	0.000704	0.004225	0.000000	1.000000	221	37	79	5	1
1232	Jan Leif Kristiansen	0.004225	0.000704	0.004225	0.000000	1.000000	221	37	79	5	1
1233	Lynne Blakey Beutlich	0.004225	0.000704	0.004225	0.000000	1.000000	221	37	79	5	2
1234	Renata Maria-Anna Jungo Brüngger	0.004225	0.000704	0.004225	0.000000	1.000000	221	37	79	5	2
1235	Richard Charles Graves	0.004225	0.000704	0.004225	0.000000	1.000000	221	37	79	5	1
1236	Robert Earl Daniel	0.004225	0.000704	0.004225	0.000000	1.000000	221	37	79	5	1
1237	Willy G E Vandomael	0.004225	0.000704	0.004225	0.000000	1.000000	221	37	79	5	1
1238	Gunnar Sten Bøckmann	0.003521	0.000549	0.104871	0.000000	1.000000	87	2	66	2	1
1239	Knut Trygve Flakk	0.003521	0.000549	0.104871	0.000000	1.000000	87	2	66	2	1
1240	Sverre Narvesen	0.003521	0.000549	0.104871	0.000000	1.000000	87	2	66	2	1
1241	Gustav Ingemar Kihlström	0.002817	0.000493	0.097322	0.000000	1.000000	42	0	20	12	1
1242	Tom Edward Pike	0.002817	0.000493	0.097322	0.000000	1.000000	42	0	20	12	1
1243	Ulrica Slåne	0.002817	0.000493	0.097322	0.000000	1.000000	42	0	20	12	2
1244	Steen Parsholt	0.002817	0.000577	0.087545	0.000000	1.000000	222	1	48	20	1
1245	Torbjørn Martinsen	0.002817	0.000577	0.087545	0.000000	1.000000	222	1	48	20	1
1246	Tore Tenold	0.002817	0.000577	0.087545	0.000000	1.000000	222	1	48	20	1
1247	Turid Grotmoll	0.002817	0.000577	0.087545	0.000000	1.000000	222	1	48	20	2
1248	Haakon Emil Shetelig	0.002113	0.000541	0.072465	0.000000	1.000000	223	2	76	2	1
1249	Thomas Holtan Leskovsky	0.002113	0.000541	0.072465	0.000000	1.000000	223	2	76	2	1
1250	Tove Auset	0.002113	0.000541	0.072465	0.000000	1.000000	223	2	76	2	2
1251	Halle Ragnar Sivertsen	0.006338	0.000704	0.006338	0.000000	1.000000	224	26	41	25	1
1252	Jane Hennie Sandvik Rasmussen	0.006338	0.000704	0.006338	0.000000	1.000000	224	26	41	25	2
1253	Jarle Ketil Rasmussen	0.006338	0.000704	0.006338	0.000000	1.000000	224	26	41	25	1
1254	Kari Rolstad	0.006338	0.000704	0.006338	0.000000	1.000000	224	26	41	25	2
1255	Mari Anne Hoff	0.006338	0.000704	0.006338	0.000000	1.000000	224	26	41	25	2
1256	Michael Jan Momyr	0.006338	0.000704	0.006338	0.000000	1.000000	224	26	41	25	1
1257	Odd Reidar Øie	0.006338	0.000704	0.006338	0.000000	1.000000	224	26	41	25	1
1258	Ole Dag Rustad	0.006338	0.000704	0.006338	0.000000	1.000000	224	26	41	25	1
1259	Tordis Birgitte Vitsø Kjørsvik	0.006338	0.000704	0.006338	0.000000	1.000000	224	26	41	25	2
1260	Vidar Kjesbu	0.006338	0.000704	0.006338	0.000000	1.000000	224	26	41	25	1
1261	Hanne Høvding	0.002817	0.000605	0.004074	0.000000	1.000000	225	27	42	4	2
1262	Harald Voigt	0.002817	0.000605	0.004074	0.000000	1.000000	225	27	42	4	1
1263	Joan Kristin Frost Urstad	0.002817	0.000605	0.004074	0.000000	1.000000	225	27	42	4	2
1264	Jon Ola Frankplads	0.002817	0.000605	0.004074	0.000000	1.000000	225	27	42	4	1
1265	Morten Opstad	0.006338	0.001201	0.006338	0.000020	0.444444	226	27	42	4	1
1266	Hans Berg	0.001408	0.000704	0.001408	0.000000	1.000000	227	128	194	0	1
1267	Kristin Marie Nimsger	0.001408	0.000704	0.001408	0.000000	1.000000	227	128	194	0	2
1268	Peter Böhret	0.001408	0.000704	0.001408	0.000000	1.000000	227	128	194	0	1
1269	Hans Christian Lous	0.002817	0.000704	0.002817	0.000000	1.000000	228	68	126	4	1
1270	Heidi Van Der Kooij	0.002817	0.000704	0.002817	0.000000	1.000000	228	68	126	4	2
1271	Hiroko Mowill	0.002817	0.000704	0.002817	0.000000	1.000000	228	68	126	4	2
1272	Per Magne Bårdsgjerde	0.002817	0.000704	0.002817	0.000000	1.000000	228	68	126	4	1
1273	Rolf Jan Mowill	0.002817	0.000704	0.002817	0.000000	1.000000	228	68	126	4	1
1274	Harold Clive Mather	0.002817	0.000704	0.002817	0.000000	1.000000	229	69	127	1	1
1275	John Rowland Wilson	0.002817	0.000704	0.002817	0.000000	1.000000	229	69	127	1	1
1276	Kristine Holm	0.002817	0.000704	0.002817	0.000000	1.000000	229	69	127	1	2
1277	Lars Marcus Hansson	0.002817	0.000704	0.002817	0.000000	1.000000	229	69	127	1	1
1278	Tone Kvåle	0.002817	0.000704	0.002817	0.000000	1.000000	229	69	127	1	2
1279	Jan Petter Storetvedt	0.003521	0.000580	0.088666	0.000000	1.000000	17	11	23	22	1
1280	Mikkel Vislie	0.003521	0.000580	0.088666	0.000000	1.000000	17	11	23	22	1
1281	Roar Engeland	0.003521	0.000580	0.088666	0.000000	1.000000	17	11	23	22	1
1282	Svein Sivertsen	0.003521	0.000466	0.112789	0.000000	1.000000	66	15	12	14	1
1283	Hilde Waage	0.002817	0.000431	0.073357	0.000000	1.000000	80	1	7	20	2
1284	Helge Ranvik	0.002817	0.000506	0.096679	0.000000	1.000000	230	4	3	21	1
1285	Kari Mette Tjølsen Pah	0.002817	0.000506	0.096679	0.000000	1.000000	230	4	3	21	2
1286	Lars Rønn	0.002817	0.000506	0.096679	0.000000	1.000000	230	4	3	21	1
1287	Lise Sofie Haug Nissen-Meyer	0.002817	0.000506	0.096679	0.000000	1.000000	230	4	3	21	2
1288	Ivar Qvist	0.001408	0.000329	0.108929	0.000000	1.000000	30	5	9	0	1
1289	Siv Blanca Børge-Ask	0.002817	0.000638	0.110028	0.006803	0.333333	30	5	140	0	2
1290	Jan Inge Nore	0.001408	0.000462	0.002817	0.000000	1.000000	110	28	49	4	1
1291	Mons Svendal Aase	0.001408	0.000462	0.002817	0.000000	1.000000	110	28	49	4	1
1292	John Edward Berriman	0.004930	0.000673	0.092324	0.000000	1.000000	42	19	20	12	1
1293	Joseph Anderson	0.004930	0.000673	0.092324	0.000000	1.000000	42	19	20	12	1
1294	Judith Ann Hemberger	0.004930	0.000673	0.092324	0.000000	1.000000	42	19	20	12	2
1295	Kapil Dhingra	0.004930	0.000673	0.092324	0.000000	1.000000	42	19	20	12	1
1296	Per Anders Göte Samuelsson	0.004930	0.000673	0.092324	0.000000	1.000000	42	19	20	12	1
1297	Stein Holst Annexstad	0.004930	0.000673	0.092324	0.000000	1.000000	42	19	20	12	1
1298	Hilde Maren Haugnes Schjager	0.002113	0.000704	0.002113	0.000000	1.000000	231	89	152	0	2
1299	Karl Anders Grønland	0.002113	0.000704	0.002113	0.000000	1.000000	231	89	152	0	1
1300	Marte Kopperstad	0.002113	0.000704	0.002113	0.000000	1.000000	231	89	152	0	2
1301	Michael Grant Jacobs	0.002113	0.000704	0.002113	0.000000	1.000000	231	89	152	0	1
1302	Ib Kunøe	0.002817	0.000725	0.003169	0.000000	1.000000	232	38	80	4	1
1303	Kristine Markusson Madsen	0.004225	0.001111	0.004225	0.000008	0.466667	232	38	80	4	2
1304	Morten Jurs	0.002817	0.000725	0.003169	0.000000	1.000000	232	38	80	4	1
1305	Sigrun Ingrid Hjelmqvist	0.002817	0.000725	0.003169	0.000000	1.000000	232	38	80	4	2
1306	Sven Madsen	0.002817	0.000725	0.003169	0.000000	1.000000	232	38	80	4	1
1307	Inge Harald Berg	0.001408	0.000704	0.001408	0.000000	1.000000	233	129	195	0	1
1308	Roger Brynjulf Mosand	0.001408	0.000704	0.001408	0.000000	1.000000	233	129	195	0	1
1309	Tor Anders Elvegård	0.001408	0.000704	0.001408	0.000000	1.000000	233	129	195	0	1
1310	Ingeborg Ådnanes	0.002817	0.001124	0.002817	0.000004	0.333333	234	70	128	0	2
1311	Iver Tønnessen Mathiesen	0.001408	0.000599	0.001878	0.000000	1.000000	234	70	128	0	1
1312	Leif Inge Håland	0.001408	0.000599	0.001878	0.000000	1.000000	234	70	128	0	1
1313	Terje Frafjord	0.001408	0.000599	0.001878	0.000000	1.000000	234	70	128	0	1
1314	Terje Sætrevik	0.001408	0.000599	0.001878	0.000000	1.000000	234	70	128	0	1
1315	Ingjerd Cecilie Hafsteen Blekeli Spiten	0.003521	0.000611	0.070930	0.000000	1.000000	235	19	25	12	2
1316	Kaare Frydenberg	0.003521	0.000611	0.070930	0.000000	1.000000	235	19	25	12	1
1317	Karl Gunnar Opdal	0.003521	0.000611	0.070930	0.000000	1.000000	235	19	25	12	1
1318	Kristin Natasha Røhne	0.003521	0.000611	0.070930	0.000000	1.000000	235	19	25	12	2
1319	Lasse Gimnes	0.003521	0.000611	0.070930	0.000000	1.000000	235	19	25	12	1
1320	Ingrid Maria Stenmark	0.001408	0.000704	0.001408	0.000000	1.000000	236	130	196	0	2
1321	Jan Håkan Martin Dahlström	0.001408	0.000704	0.001408	0.000000	1.000000	236	130	196	0	1
1322	Mats Robert Tilly	0.001408	0.000704	0.001408	0.000000	1.000000	236	130	196	0	1
1323	Karl Heine Ulvebne	0.004225	0.000596	0.111295	0.000000	1.000000	19	8	21	10	1
1324	Leif Jørgen Moger	0.004225	0.000596	0.111295	0.000000	1.000000	19	8	21	10	1
1325	Thomas Høgebøl	0.004225	0.000596	0.111295	0.000000	1.000000	19	8	21	10	1
1326	Tore Moger	0.004225	0.000596	0.111295	0.000000	1.000000	19	8	21	10	1
1327	Ivan Eduardo Orlic Ticeran	0.004930	0.000664	0.107377	0.000000	1.000000	127	3	1	28	1
1328	Kristjan T Davidsson	0.004930	0.000664	0.107377	0.000000	1.000000	127	3	1	28	1
1329	Osterlin Luis Dyer Ampuida	0.004930	0.000664	0.107377	0.000000	1.000000	127	3	1	28	1
1330	Piero Martin Dyer Coriat	0.004930	0.000664	0.107377	0.000000	1.000000	127	3	1	28	1
1331	Samuel Edward Dyer Ampudia	0.004930	0.000664	0.107377	0.000000	1.000000	127	3	1	28	1
1332	Sheyla Dyer Coriat	0.004930	0.000664	0.107377	0.000000	1.000000	127	3	1	28	2
1333	Ivar Olsen	0.000704	0.000704	0.000704	0.000000	0.000000	237	144	210	0	1
1334	Mary Kay Gould	0.000704	0.000704	0.000704	0.000000	0.000000	237	144	210	0	2
1335	Jan Erik Schulien	0.002817	0.000704	0.002817	0.000000	1.000000	238	71	129	9	1
1336	Jane Coenen	0.002817	0.000704	0.002817	0.000000	1.000000	238	71	129	9	2
1337	Lena Schøning	0.002817	0.000704	0.002817	0.000000	1.000000	238	71	129	9	2
1338	Ole-Martin Lund Andreassen	0.002817	0.000704	0.002817	0.000000	1.000000	238	71	129	9	1
1339	Petter Jakob Bjerve	0.002817	0.000704	0.002817	0.000000	1.000000	238	71	129	9	1
1340	Jan Lindstad	0.001408	0.000704	0.001408	0.000000	1.000000	239	131	197	0	1
1341	Stephan Omer Theophiel Temmerman	0.001408	0.000704	0.001408	0.000000	1.000000	239	131	197	0	1
1342	Thomas Sassan Farhang	0.001408	0.000704	0.001408	0.000000	1.000000	239	131	197	0	1
1343	Jan Nylund	0.001408	0.000704	0.001408	0.000000	1.000000	240	132	198	0	1
1344	Katharina Ringen Asting	0.001408	0.000704	0.001408	0.000000	1.000000	240	132	198	0	2
1345	Kjell Olav Skogen	0.001408	0.000704	0.001408	0.000000	1.000000	240	132	198	0	1
1346	Jim Roger Nordly	0.001408	0.000704	0.001408	0.000000	1.000000	241	133	199	0	1
1347	Paal Christian Krüger	0.001408	0.000704	0.001408	0.000000	1.000000	241	133	199	0	1
1348	Songul Nordly	0.001408	0.000704	0.001408	0.000000	1.000000	241	133	199	0	2
1349	Jon Christian Syvertsen	0.001408	0.000536	0.002852	0.000000	1.000000	212	25	40	0	1
1350	Knut Werner Larsen	0.001408	0.000506	0.003565	0.000000	1.000000	212	25	40	0	1
1351	Marius Bruu	0.001408	0.000536	0.002852	0.000000	1.000000	212	25	40	0	1
1352	Tore Amundsen	0.001408	0.000397	0.078940	0.000000	1.000000	138	0	165	6	1
1353	Valborg Lundegaard	0.001408	0.000397	0.078940	0.000000	1.000000	138	0	165	6	2
1354	Kari Liltved	0.002817	0.000573	0.068908	0.000000	1.000000	242	5	4	3	2
1355	Kenneth Malcolm Bailey	0.002817	0.000573	0.068908	0.000000	1.000000	242	5	4	3	1
1356	Martine Evelyn Vice Holter	0.002817	0.000573	0.068908	0.000000	1.000000	242	5	4	3	2
1357	Roar Flom	0.002817	0.000573	0.068908	0.000000	1.000000	242	5	4	3	1
1358	John Markus Lervik	0.002817	0.000480	0.110550	0.000000	1.000000	72	3	1	8	1
1359	Trude Svartdal Husebø	0.002817	0.000480	0.110550	0.000000	1.000000	72	3	1	8	2
1360	Torunn Lange Gjedebo	0.001408	0.000350	0.062856	0.000000	1.000000	153	2	59	24	2
1361	Jon Terje Øverland	0.001408	0.000383	0.093846	0.000000	1.000000	85	5	140	0	1
1362	Jørgen Myrland	0.001408	0.000704	0.001408	0.000000	1.000000	243	134	200	0	1
1363	Thomas Aanmoen	0.001408	0.000704	0.001408	0.000000	1.000000	243	134	200	0	1
1364	Ulrika Elisabeth Carlsson	0.001408	0.000704	0.001408	0.000000	1.000000	243	134	200	0	2
1365	Jørgen Winness Aspenes	0.002113	0.000469	0.004143	0.000000	1.000000	161	23	32	16	1
1366	Øystein Kjellsen	0.002113	0.000469	0.004143	0.000000	1.000000	161	23	32	16	1
1367	Tore Jarl Hjelseth	0.002113	0.000469	0.004143	0.000000	1.000000	161	23	32	16	1
1368	Karin Inga Margareta Josefsson	0.003521	0.000683	0.004388	0.000000	1.000000	226	27	42	4	2
1369	Pia Catarina Thomasdotter Göthe	0.003521	0.000683	0.004388	0.000000	1.000000	226	27	42	4	2
1370	Rita Glenne	0.003521	0.000683	0.004388	0.000000	1.000000	226	27	42	4	2
1371	Rolf Knut Lennart Åberg	0.003521	0.000683	0.004388	0.000000	1.000000	226	27	42	4	1
1372	William Raymond Salaneck	0.003521	0.000683	0.004388	0.000000	1.000000	226	27	42	4	1
1373	Katha Birgitte Thommesen-Kähler	0.002817	0.000704	0.002817	0.000000	1.000000	244	72	130	5	2
1374	Petter Faye-Lund	0.002817	0.000704	0.002817	0.000000	1.000000	244	72	130	5	1
1375	Ståle Leitvoll	0.002817	0.000704	0.002817	0.000000	1.000000	244	72	130	5	1
1376	Terje Stabæk	0.002817	0.000704	0.002817	0.000000	1.000000	244	72	130	5	1
1377	Torild Skogsholm	0.002817	0.000704	0.002817	0.000000	1.000000	244	72	130	5	2
1378	Kjell Øivind Hansen	0.002113	0.000704	0.002113	0.000000	1.000000	245	90	153	0	1
1379	Øistein Nyberg	0.002113	0.000704	0.002113	0.000000	1.000000	245	90	153	0	1
1380	Per Gunnar Løge	0.002113	0.000704	0.002113	0.000000	1.000000	245	90	153	0	1
1381	Svein Ove Bjørnestad	0.002113	0.000704	0.002113	0.000000	1.000000	245	90	153	0	1
1382	Knut Åm	0.002817	0.000704	0.002817	0.000000	1.000000	246	73	131	1	1
1383	Margarita Hoffmann	0.002817	0.000704	0.002817	0.000000	1.000000	246	73	131	1	2
1384	Martin Bachmann	0.002817	0.000704	0.002817	0.000000	1.000000	246	73	131	1	1
1385	Ties Tiessen	0.002817	0.000704	0.002817	0.000000	1.000000	246	73	131	1	1
1386	Valerie Edith Bosse	0.002817	0.000704	0.002817	0.000000	1.000000	246	73	131	1	2
1387	Tom Lysaker	0.001408	0.000458	0.002535	0.000000	1.000000	232	38	80	4	1
1388	Torgeir Mjør Grimsrud	0.001408	0.000458	0.002535	0.000000	1.000000	232	38	80	4	1
1389	Lars-Krister Dahlqvist	0.001408	0.000704	0.001408	0.000000	1.000000	247	135	201	0	1
1390	Pia Anette Dahlqvist	0.001408	0.000704	0.001408	0.000000	1.000000	247	135	201	0	2
1391	Tord Anders Magnus Wallgren	0.001408	0.000704	0.001408	0.000000	1.000000	247	135	201	0	1
1392	Lars Wenaas	0.001408	0.000704	0.001408	0.000000	1.000000	248	136	202	0	1
1393	Lillian Wenaas	0.001408	0.000704	0.001408	0.000000	1.000000	248	136	202	0	2
1394	Trude Wenaas	0.001408	0.000704	0.001408	0.000000	1.000000	248	136	202	0	2
1395	Lill Nyseter Kortgaard	0.002113	0.000704	0.002113	0.000000	1.000000	249	91	154	0	2
1396	Nicolai Jarlsby	0.002113	0.000704	0.002113	0.000000	1.000000	249	91	154	0	1
1397	Siv Karin Einstabland Kvåli	0.002113	0.000704	0.002113	0.000000	1.000000	249	91	154	0	2
1398	Terje Gunnulfsen	0.002113	0.000704	0.002113	0.000000	1.000000	249	91	154	0	1
1399	Maria Naziana Jensen-Eian	0.001408	0.000704	0.001408	0.000000	1.000000	250	137	203	0	2
1400	Øyvind Bjørnstad	0.001408	0.000704	0.001408	0.000000	1.000000	250	137	203	0	1
1401	Øyvind Jensen-Eian	0.001408	0.000704	0.001408	0.000000	1.000000	250	137	203	0	1
1402	Marianne Marker Holsing	0.001408	0.000704	0.001408	0.000000	1.000000	251	138	204	0	2
1403	Slawomir Stochnialek	0.001408	0.000704	0.001408	0.000000	1.000000	251	138	204	0	1
1404	Steven Rafferty	0.001408	0.000704	0.001408	0.000000	1.000000	251	138	204	0	1
1405	Marianne Morris	0.003521	0.000704	0.003521	0.000000	1.000000	252	46	95	7	2
1406	Olav Thon	0.003521	0.000704	0.003521	0.000000	1.000000	252	46	95	7	1
1407	Signe Moland	0.003521	0.000704	0.003521	0.000000	1.000000	252	46	95	7	2
1408	Sissel Berdal Haga	0.003521	0.000704	0.003521	0.000000	1.000000	252	46	95	7	2
1409	Stig Olav Jacobsen	0.003521	0.000704	0.003521	0.000000	1.000000	252	46	95	7	1
1410	Svein Kristian Leer-Salvesen	0.003521	0.000704	0.003521	0.000000	1.000000	252	46	95	7	1
1411	Odd Svein Hjelmeland	0.001408	0.000704	0.001408	0.000000	1.000000	253	139	205	0	1
1412	Per Arne Eide	0.001408	0.000704	0.001408	0.000000	1.000000	253	139	205	0	1
1413	Rolf Eide	0.001408	0.000704	0.001408	0.000000	1.000000	253	139	205	0	1
